,Date,positive_IP_count,pos_discharged_count,pos_deceased_count,current_vent,current_icu,Unnamed: 7,Unnamed: 8,Unnamed: 9
289,2020-12-25,3,2,0,0,5,828,798,30
290,2020-12-26,9,2,0,0,4,837,800,37
291,2020-12-27,5,5,0,0,4,842,805,37
292,2020-12-28,5,4,0,0,5,847,809,38
293,2020-12-29,7,10,0,0,4,854,819,35
294,2020-12-30,4,7,0,0,4,858,826,32
295,2020-12-31,8,5,0,0,4,866,831,35
296,2021-01-01,7,4,0,0,4,873,835,38
297,2021-01-02,6,1,0,0,4,879,836,43
298,2021-01-03,3,4,0,0,4,882,840,42
299,2021-01-04,3,8,0,0,4,885,848,37
300,2021-01-05,10,7,0,0,5,895,855,40
301,2021-01-06,4,9,0,0,5,899,864,35
302,2021-01-07,7,7,0,0,5,906,871,35
303,2021-01-08,3,6,0,0,4,909,877,32
304,2021-01-09,6,4,0,0,5,915,881,34
305,2021-01-10,3,1,0,0,5,918,882,36
306,2021-01-11,10,5,0,0,5,928,887,41
307,2021-01-12,4,7,0,0,4,932,894,38
308,2021-01-13,5,0,0,0,5,937,894,43
309,2021-01-14,5,6,0,0,5,942,900,42
310,2021-01-15,6,7,0,0,7,948,907,41
311,2021-01-16,9,4,0,0,8,957,911,46
312,2021-01-17,2,5,0,0,7,959,916,43
313,2021-01-18,3,4,0,0,7,962,920,42
314,2021-01-19,7,6,0,0,8,969,926,43
315,2021-01-20,1,5,0,0,6,970,931,39
316,2021-01-21,4,6,0,0,5,974,937,37
317,2021-01-22,3,7,0,0,5,977,944,33
318,2021-01-23,4,6,0,0,6,981,950,31
319,2021-01-24,2,2,0,0,6,983,952,31
320,2021-01-25,6,6,0,0,6,989,958,31
321,2021-01-26,5,5,0,0,6,994,963,31
322,2021-01-27,4,6,0,0,6,998,969,29
323,2021-01-28,4,1,0,0,6,1002,970,32
324,2021-01-29,3,2,0,0,6,1005,972,33
325,2021-01-30,1,5,0,0,6,1006,977,29
326,2021-01-31,4,4,0,0,7,1010,981,29
327,2021-02-01,0,5,0,0,6,1010,986,24
328,2021-02-02,6,5,0,0,6,1016,991,25
329,2021-02-03,6,4,0,0,8,1022,995,27
330,2021-02-04,4,2,0,0,8,1026,997,29
331,2021-02-05,11,6,0,0,8,1037,1003,34
332,2021-02-06,4,7,0,0,4,1041,1010,31
333,2021-02-07,2,1,0,0,4,1043,1011,32
334,2021-02-08,2,5,0,0,4,1045,1016,29
335,2021-02-09,3,5,0,0,4,1048,1021,27
336,2021-02-10,5,5,0,0,4,1053,1026,27
337,2021-02-11,4,3,0,0,5,1057,1029,28
338,2021-02-12,1,7,0,0,5,1058,1036,22
339,2021-02-13,4,3,0,0,4,1062,1039,23
340,2021-02-14,2,3,0,0,4,1064,1042,22
341,2021-02-15,2,2,0,0,4,1066,1044,22
342,2021-02-16,2,2,0,0,3,1068,1046,22
343,2021-02-17,2,1,0,0,4,1070,1047,23
344,2021-02-18,4,5,0,0,5,1074,1052,22
345,2021-02-19,3,1,0,0,5,1077,1053,24
346,2021-02-20,2,3,0,0,5,1079,1056,23
347,2021-02-21,0,3,0,0,5,1079,1059,20
348,2021-02-22,3,1,0,0,6,1082,1060,22
349,2021-02-23,1,3,0,0,6,1083,1063,20
350,2021-02-24,3,4,0,0,6,1086,1067,19
351,2021-02-25,1,2,0,0,5,1087,1069,18
352,2021-02-26,5,6,0,0,6,1092,1075,17
353,2021-02-27,2,4,0,0,6,1094,1079,15
354,2021-02-28,1,3,0,0,4,1095,1082,13
355,2021-03-01,1,2,0,0,4,1096,1084,12
356,2021-03-02,1,3,0,0,3,1097,1087,10
357,2021-03-03,2,2,0,0,2,1099,1089,10
358,2021-03-04,1,2,0,0,2,1100,1091,9
359,2021-03-05,2,1,0,0,1,1102,1092,10
360,2021-03-06,0,1,0,0,0,1102,1093,9
361,2021-03-07,3,1,0,0,0,1105,1094,11
362,2021-03-08,1,2,0,0,0,1106,1096,10
363,2021-03-09,1,2,0,0,0,1107,1098,9
364,2021-03-10,4,1,0,0,0,1111,1099,12
365,2021-03-11,4,2,0,0,0,1115,1101,14
366,2021-03-12,1,1,0,0,0,1116,1102,14
367,2021-03-13,0,1,0,0,0,1116,1103,13
368,2021-03-14,3,2,0,0,0,1119,1105,14
369,2021-03-15,4,4,0,0,0,1123,1109,14
370,2021-03-16,5,2,0,0,2,1128,1111,17
371,2021-03-17,7,4,0,0,2,1135,1115,20
372,2021-03-18,5,1,0,0,1,1140,1116,24
373,2021-03-19,2,3,0,0,1,1142,1119,23
374,2021-03-20,4,2,0,0,1,1146,1121,25
375,2021-03-21,2,3,0,0,1,1148,1124,24
376,2021-03-22,5,5,0,0,2,1153,1129,24
377,2021-03-23,4,5,0,0,3,1157,1134,23
378,2021-03-24,1,5,0,0,3,1158,1139,19
379,2021-03-25,4,4,0,0,3,1162,1143,19
380,2021-03-26,4,4,0,0,3,1166,1147,19
381,2021-03-27,2,2,0,0,3,1168,1149,19
382,2021-03-28,3,3,0,0,3,1171,1152,19
383,2021-03-29,4,3,0,0,3,1175,1155,20
384,2021-03-30,5,6,0,0,5,1180,1161,19
385,2021-03-31,2,2,0,0,5,1182,1163,19
386,2021-04-01,5,2,0,0,4,1187,1165,22
387,2021-04-02,2,5,0,0,4,1189,1170,19
388,2021-04-03,0,0,0,0,4,1189,1170,19
389,2021-04-04,4,3,0,0,4,1193,1173,20
